S.no,Brand,Model,Specifications / Review link,Price ,Comment,Category,Type,Links,Region,Polarity,Agreement,Subjectivity,Confidence
,Ducati,Streetfighter V4s,,,"Personally I've been on Italian for quite a few years and clearly this Ducati and missed I find, too much to japanize it has lost the soul and the design that made the Ducati, Compared even if it and more design day before I prefer 100 times the Tuono 1100 V4 Aprilia, it also makes you see better on a lot of points, has a much more interesting price because well, it must be said Ducati are cute there but the prices are serious....",,,,France,N,DISAGREEMENT,SUBJECTIVE,92
,Ducati,Streetfighter V4s,,,"to have had a 1198 and 1199 even if I like the v4 I find them much less beautiful than before, since I am at mv f4 dragster and I expect the superveloce in 1 to 2 weeks which arrives it is really a other world",,,,France,P,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,I admit that the ducatis are the best in terms of aesthetics but this bike is purely a yucky z from kawa,,,,France,NEU,DISAGREEMENT,SUBJECTIVE,94
,Ducati,Streetfighter V4s,,,It is beautiful but the MV 1000 brutal and for the same price more beautiful and all in carbon,,,,France,P+,DISAGREEMENT,OBJECTIVE,92
,Ducati,Streetfighter V4s,,,"Truly an excellent exclusive motorcycle. I was able to try it yesterday for half a day, the power is incredible 😱, I agree with you on all points despite my low level of biker except on the shifter. In arsouille I prefer the aprilia and triumph shifter than ducati. In cushy mode I much prefer that of triumph and well after that of ktm. Otherwise for the 4 fins I am for but once again I join you for our level of biker it may not be of much use but just for aesthetics it's magic.",,,,France,P,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,"Perfect bike in my eyes! 20/20, and with or without a winglet she is magnificent",,,,France,NEU,DISAGREEMENT,SUBJECTIVE,86
,Ducati,Streetfighter V4s,,,"At the top of the video, monster bikes in terms of power or style. Too much power for me but they are crazy. For against the autonomy ah it stings a bit much 😅 you have to choose your route well if you do a raodtrip with 😆. In real life apart from that too cool too beautiful and personal I like the little fins on the bike 😁 See you more ride safe (PS we often meet, black hornet next to the smartphone 😁)",,,,France,P,DISAGREEMENT,SUBJECTIVE,91
,Ducati,Streetfighter V4s,,,"I give it 17. I love it, I'm thinking of changing my MT with the Streetfighter. The only thing I find ugly is the fins on the sides, otherwise I love Another good test. Thank you",,,,France,P+,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,"I have this new streetfighter and I can tell you that the fins are used even at low speed. at 80 km/h you place your hands between the two fins, your hand immediately presses against the one below. now is it necessary? , I don't really think .",,,,France,N,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,"I was thinking of taking it when it came out but clearly more than 200hp on the road it's mainly to fatten your insurer, I fell back on the SF 1098s",,,,France,N,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,I am for the small fins on the streetfighter and for me the hypermotard is clearly above otherwise I loved this continuous test like that,,,,France,P+,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,"Really nice machine. But sincerely I find the bike not so easy, not as precise as the R1M. I find it a shame for a motorcycle with more than 28th with three options. Ducati will remain in its grandeur as a very beautiful machine. Thanks for sharing 👍",,,,France,P,DISAGREEMENT,SUBJECTIVE,86
,Ducati,Streetfighter V4s,,,"I tried it, it's a monster. But on the other hand, it is easy to drive slowly. (In town, it doesn't knock) what shocked me the most is not the acceleration because with 209hp we expect it. But parcontre front braking ouffff what. I almost ate the handlebars. loool parcontre you have found a rear brake? At Ducati it is a legend. Already on mine there is none 😁 beautiful motorcycle, but hey it's to no longer have a license. Not to mention the price and taxes. But at this price he could have put the fins in Carbon. Too bad there is not a 150hp version",,,,France,NEU,DISAGREEMENT,SUBJECTIVE,86
,Ducati,Streetfighter V4s,,,"Thanks puma. Even before its release it incensed the spirits compared to the 1098 which we already knew and which continues to be high placed. The big difference with this V4 and we can see it is the mechanical extension. V2 1098 breaks in 10K, V4 in 14K. As a result, we see that the reduction of the pistons (4 instead of two big ones) makes it possible to give more power, at higher speeds, with conservation of the foot at the back for the low and middle speeds. Because the V2 1098 also, contrary to what one might think for a bi twin, is explosive at the top. The v4 is more modern, more secure while offering much more. They wanted to do even more than the tuono or the big katoche, it's done. But of the opinion all the same that there, as for the sports ones, it also smells of the swan song. In the sense or what will the next ones do to offer even more? I'm not talking about the moralizing side of the style, what's the point blah blah... everyone is free and we're big kids. I'm talking about the fact that with ecology, downsizing has not affected motorcycles (wink Rocket III) and above all, no hybridization yet. But given how autophobic contexts, to the point of no longer liking modern cars (those that are exciting are impregnable because of the eco-boho malus that targets a minority, but penalizes everyone without changing anything to the global problems of ecologies because laid by ignorant mechanics), we are still spared the bikers because much less numerous. But in the long term honestly, the work of performances will not be able to continue in this way of more hp! the weight ? The safe facility? road comfort? Otherwise, on aesthetics: in short. She rocks; as often with Ducati. And above all, these are designs that last. If we take the 1098, clearly it looks ""old"" compared to the V4, but in good condition it remains sexy. Ditto for the 916, the 1098 sbk, the monster sr4 etc.....Audi must leave them this imprint, because for their cars, they have this annoying habit of commercially killing stylistically, the new model on the old one (example , the 1st a3, the a4, the a5 etc).",,,,France,P,DISAGREEMENT,SUBJECTIVE,86
,Ducati,Streetfighter V4s,,,It's monstrous this bike not to be given to anyone ,,,,France,NONE,AGREEMENT,OBJECTIVE,100
,Ducati,Streetfighter V4s,,,Just a monster this ducat 🤤,,,,France,P,AGREEMENT,OBJECTIVE,100
,Ducati,Streetfighter V4s,,,consumption level I expected worse it's about like my z1000. Too bad there are more and more electronics. maybe my next one in a few years :),,,,France,N,DISAGREEMENT,SUBJECTIVE,94
,Ducati,Streetfighter V4s,,,"For a lambda biker the diff between S and no you will clearly not see it, must not forget that the controlled suspensions are expensive and add potential problems. 3000/4000euros is not bad anyway, because in the standard version it is the same price as its competitors (tuono, sdk) and next to come (s1000r, speed). The 20k bar is complicated for many bikers. Cool your video but the wheels every 2 minutes... we didn't even see a real accel because you deactivated all the aids.",,,,France,NEU,DISAGREEMENT,SUBJECTIVE,86
,Ducati,Streetfighter V4s,,,"a 14/20 not a fan of the front look or the sound or the driving position. For this price there are several other motorcycles that I will take instead. Besides, I thank Ducati for their welcome to Valletta, they are really great",,,,France,P,DISAGREEMENT,OBJECTIVE,86
,Ducati,Streetfighter V4s,,,Maybe nothing to do but it seemed to me that fins like that were prohibited on cars because they were too dangerous if you knocked over a pedestrian? Otherwise I love it,,,,France,P,DISAGREEMENT,SUBJECTIVE,94
,Ducati,Streetfighter V4s,,,The fins are used at high speeds to press the front of the bike to the ground (above 260kmh) Ducati had to add them because otherwise the front would rise and it would not pass the control standards,,,,France,N,AGREEMENT,OBJECTIVE,89
,Ducati,Streetfighter V4s,,,The only two faults are the absence of cruise control and the autonomy of no more than 150km!!,,,,France,N,AGREEMENT,OBJECTIVE,100
,Ducati,Streetfighter V4s,,,"For the fins, it gives a powerful and aggressive style",,,,France,N,DISAGREEMENT,SUBJECTIVE,94
,Ducati,Streetfighter V4s,,,"I like everything at Ducati, the most beautiful motorcycles in design!",,,,France,P,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,"beautiful machine, but autonomy still hurts",,,,France,NEU,DISAGREEMENT,OBJECTIVE,94
,Ducati,Streetfighter V4s,,,Too bad for the fins ... especially on a roadster. It breaks the line in addition to being useless.,,,,France,N,AGREEMENT,OBJECTIVE,100
,Ducati,Streetfighter V4s,,,I still prefer the 1290. Ducat remains ducat 🤣 although it's pretty.,,,,France,P,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,Pros and cons of the fins basically since they are used to keep the bike stable above 250 I think low if you ever want to go that far you are happy to have them now against because in terms of beauty it spoils a can the beautiful jewelry it be if there were none ,,,,France,P,DISAGREEMENT,SUBJECTIVE,84
,Ducati,Streetfighter V4s,,,For the fins because too stylish but the same I don't have the level to push it enough to feel the effect,,,,France,P,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,18/20 superb machine but the problem for autonomy,,,,France,P,DISAGREEMENT,SUBJECTIVE,94
,Ducati,Streetfighter V4s,,,"The one with the more torque at the bottom is really great. Since the rear header pipes are 10cm shorter and the diameter has been changed from 42mm to 38mm. I've heard about the mirrors from different people, but nobody keeps the originals anyway 😉 I don't know of any real solution to the temperature development between the legs..you have to be able to live with it 😅 I'm really looking forward to next month when I will finally be a proud owner ",,,https://www.youtube.com/watch?v=vZdkNuwRR_A,Germany,NEU,DISAGREEMENT,SUBJECTIVE,84
,Ducati,Streetfighter V4s,,,cool thanks for the technical explanation I only knew what was there with the manifolds 🤩 you can feel the heat of the engine especially in traffic jams or stop and go moments - it's really good when driving 👍 I'm really happy for you ❤️,,,,Germany,P,AGREEMENT,SUBJECTIVE,98
,Ducati,Streetfighter V4s,,,"I also found rear-view mirrors terrible at first, but was able to change the angle, since then I can see more than my shoulders (I'm 1.83m tall). The heat development is intense, but it was significantly worse with the Panigale V2 (and during the test drive it was only 8 degrees 😉).",,,,Germany,N+,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,"so the StreetFighter only has one lamp that lights up when it's on reserve - I don't understand it at CHF 25k - and according to Ducati with reserve you can get about 60km far - well, every time the lamp goes on, I go to refuel 🥳 from there I haven't even tried the maximum range. I thought I read something over 220 km - so I'm refueling a lot ",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Ducati,Streetfighter V4s,,,So for me the lamp always comes on between 130 and 150 km 😵‍💫 Then I'll try how much is possible,,,,Germany,NONE,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,"Thanks, depending on how you drive, but for me it's about 5.8 liters about 210km ++",,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,The rear-view mirrors are useless. They look good. Wait for your new ones and let me change them right away. Hot hotter . Heat a problem at Ducati and in Thailand. I'm curious how that feels then..,,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,94
,Ducati,Streetfighter V4s,,,Stand is also not ideal on V4S,,,,Germany,N,AGREEMENT,OBJECTIVE,92
,Ducati,Streetfighter V4s,,,I haven't noticed anything negative yet. I could have mentioned the small tank (16L).,,,,Germany,P+,AGREEMENT,OBJECTIVE,92
,Ducati,Streetfighter V4s,,,I drive the Z900 and have test driven the Streetfighter. Both awesome mopeds that you can't compare in terms of performance. I will get the Streetfighter as a second moped,,,,Germany,P+,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,"Great review of a beautiful bike. However, I feel that the Tuono V4 is still the best bike in this segment.",,,https://www.youtube.com/watch?v=oLMlYwP1k2M,India,P+,AGREEMENT,SUBJECTIVE,98
,Ducati,Streetfighter V4s,,,"amazed by its looks, sound, and design",,,,India,P,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,A legendary engine! Ducati. Just wow. 208hp @23 lakhs seems ok for something as iconic as the Streetfighter! Rishaad was really happy!! Indeed. Beauty.,,,,India,P+,AGREEMENT,SUBJECTIVE,98
,Ducati,Streetfighter V4s,,,Its A Monster Motorcyle,,,,India,NONE,AGREEMENT,OBJECTIVE,100
,Ducati,Streetfighter V4s,,,My dream bike ❤️ one day this beast will be mine,,,,India,P,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,My dream bike was zx14R but since it discontinued i had nothing in my mind to look forward to... But this bike Is my next dream to achieve.... Its impressive in all ways😍😍😍,,,,India,P,DISAGREEMENT,SUBJECTIVE,86
,Ducati,Streetfighter V4s,,,I like your indulgence analogy.Yes you are right …none of the super bikes make any practical sense on public roads but it’s all about the thrill and you have to be little crazy to get a motorcycle.I’m using crazy in a good sense ..passionate will be more apt.I own a 2021 Streetfighter V4S with Akrapovic exhaust and I love every bit of it .Great review !,,,,India,P,DISAGREEMENT,SUBJECTIVE,92
,Ducati,Streetfighter V4s,,,It's a beast,,,,India,N,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,I've ridden panigale in the US. It's not a motorcycle. It's basically a very powerful engine with 2 wheels slapped on.,,,,India,P+,AGREEMENT,OBJECTIVE,98
,Ducati,Streetfighter V4s,,,It revs like a lion,,,,India,NONE,AGREEMENT,OBJECTIVE,100
,Ducati,Streetfighter V4s,,,It's not a bike it's a beast !!,,,,India,P,AGREEMENT,SUBJECTIVE,92
,Ducati,Streetfighter V4s,,,i can hear it all day ,,,,India,NONE,AGREEMENT,OBJECTIVE,100
,Ducati,Streetfighter V4s,,,A naked 1100 cc.bike. The grunt is awesome.,,,,India,P+,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,"Sexiest Beast"" is what I Call this machine 🤩🤩🔥🔥🔥,Even this word is not enough...",,,,India,P,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,If one want to see how beautiful single side swing arm is look at ducati X diavel S. Ducati bikes are mend to ride in winter season in india.,,,,India,P,AGREEMENT,OBJECTIVE,100
,Ducati,Streetfighter V4s,,,When people say Ducati sounds nice… My reaction: Okay. 👋🏻,,,,India,P,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,"I don't have any taste in bikes at all. But whenever I come across a ducati video, I am watching it for sure!!!! 😍😍",,,,India,P,AGREEMENT,OBJECTIVE,100
,Ducati,Streetfighter V4s,,,Love it ❤ naked monster,,,,India,P+,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,I still think that Z1000 looks better than a streetfighter even though its a 10 year old model.,,,,India,P,AGREEMENT,SUBJECTIVE,100
,Ducati,Streetfighter V4s,,,Its really sad that KTM does not offer its bonkers 1290 SDR in here,,,,India,N,DISAGREEMENT,SUBJECTIVE,86
,Ducati,Streetfighter V4s,,,Best looking naked bike ever built!!!,,,,India,P,AGREEMENT,OBJECTIVE,100
